party,text,year,manifesto
grüne,"Dabei gilt es, möglichst viele Menschen in Europa an kulturellen Diskursen zu beteiligen, das wechselseitige Kennenlernen und die Auseinandersetzung mit den Werten der jeweils anderen zu befördern, die Diversität in Kultureinrichtungen und bei Projektförderungen zu erhöhen und Gendergerechtigkeit zu gewährleisten.",2019,grüne_2019
grüne,Auch für bislang ausgeschlossene und sozial benachteiligte Menschen soll kulturelle Teilhabe selbstverständlich möglich sein.,2019,grüne_2019
grüne,"Es ist zudem Aufgabe der Politik, für die faire Bezahlung künstlerischer Leistungen zu sorgen.",2019,grüne_2019
grüne,"Die Vergabe von Fördermitteln muss transparent und gerecht erfolgen, gleichwohl sollte das Verfahren auch kleineren und EUROPAWAHLPROGRAMM 2019 Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 177 Voranbringen, was uns voranbringt diversen Projektträgern eine erfolgreiche Teilnahme ermöglichen.",2019,grüne_2019
grüne,Aufgrund der innerhalb Europas unterschiedlich guten Ausbau der Fördersysteme müssen die Anforderungen an die Kofinanzierung nach Ländern verbessert werden.,2019,grüne_2019
grüne,"Wir wollen Künstler*innen und Kreative in die Lage versetzen, dass ihre Werke angemessen vergütet werden.",2019,grüne_2019
grüne,"Wir setzen uns daher dafür ein, die Vergütungslücke zwischen Urheber*innen, ihren Labels und Verlagen sowie zu Onlineplattformen („Value Gap“) zu schließen.",2019,grüne_2019
grüne,Dazu gehören auch ein modernes Urheber*innenvertragsrecht und eine adäquate Arbeitsmarkt- und Sozialpolitik für Kreative und Künstler*innen auf europäischer und nationaler Ebene.,2019,grüne_2019
grüne,"Wir wollen den europäischen Film – vor allem regionale Produktionen – stärken und eine ökologisch und sozial nachhaltige Filmproduktion befördern, geschlechtergerechte Zugänge zu Fördermitteln ermöglichen, künstlerische Qualität befördern und den Vertrieb europäischer Filme und die Entwicklung qualitativ hochwertiger Computerspiele stärker unterstützen.",2019,grüne_2019
grüne,"Der deutsch-französische Fernsehkanal ARTE ist ein Beispiel für mediale Zusammenarbeit, die länderübergreifendes Verständnis und damit europäisches Zusammengehörigkeitsgefühl stärkt.",2019,grüne_2019
grüne,"Wir wollen einen europäischen Fernsehsender, der mit Produktionen in den verschiedenen Sprachen und aus den Mitgliedstaaten, mit europäischen Nachrichten aus Politik, Kultur und Wirtschaft bis hin zu einem Vollprogramm mit Sport und Unterhaltung das gegenseitige Verständnis stärkt und deutlich macht, dass Europa ein Kontinent der Einheit in Vielfalt ist.",2019,grüne_2019
grüne,"Wer GRÜN wählt, stimmt für europaweite Investitionen in Kultur und Kunst die Förderung des europäischen Kulturaustauschs die Förderung des europäischen Films die Förderung der europäischen Computerspielentwicklung EUROPAS VERSPRECHEN ERNEUERN.",2019,grüne_2019
grüne,"Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 178 Ermöglichen, was vor Ort am besten gelingt 6 ERMÖGLICHEN, WAS VOR ORT AM BESTEN GELINGT: EUROPA DER REGIONEN UND KOMMUNEN Die Stärke und Attraktivität der EU liegt in ihrer Vielfalt.",2019,grüne_2019
grüne,Diese Vielfalt wird durch die europäische Gründungsidee geschützt.,2019,grüne_2019
grüne,"Die EU will keine übergeordnete Zentralmacht sein, sondern Mitgliedstaaten, Regionen und Kommunen zu einem friedlichen und fruchtbaren Miteinander befähigen.",2019,grüne_2019
grüne,Sie sollen ihre jeweils eigenen demokratischen Entscheidungsspielräume behalten.,2019,grüne_2019
grüne,"Wir wollen, dass auch in Zukunft die politischen Entscheidungen dort verwirklicht werden, wo sie am besten gelingen: in den Dörfern und Städten.",2019,grüne_2019
grüne,Die Kommunen sind das Fundament der Europäischen Union.,2019,grüne_2019
grüne,"Hier organisieren die Bürger*innen ihr Zusammenleben im Alltag, hier wirkt europäische Politik unmittelbar, hier kann der Grundstein für mehr Europa gelegt werden.",2019,grüne_2019
grüne,Hier findet Europa jeden Tag statt.,2019,grüne_2019
grüne,"Es ist deshalb richtig, dass so viele Entscheidungen wie möglich auf kommunaler Ebene getroffen werden.",2019,grüne_2019
grüne,Das Subsidiaritätsprinzip – also Entscheidungen möglichst bürgernah zu treffen – ist die Grundlage für ein erfolgreiches Europa.,2019,grüne_2019
grüne,"Das bedeutet aber auch, dass Europa da unterstützend wirken soll, wo Kommunen an ihre Grenzen stoßen.",2019,grüne_2019
grüne,Nicht alles in Europa muss gleich gemacht werden.,2019,grüne_2019
grüne,Und nicht jeder Lebensbereich soll reguliert werden.,2019,grüne_2019
grüne,"Der europäische Binnenmarkt ist eine wichtige Errungenschaft, aber die Umsetzung seiner Wettbewerbsregeln darf nicht dazu führen, dass Kommunen zum Beispiel zur Privatisierung der öffentlichen Güter gezwungen werden.",2019,grüne_2019
grüne,Ein Ausverkauf öffentlicher Aufgaben in der Daseinsvorsorge ist mit grünen Überzeugungen nicht vereinbar.,2019,grüne_2019
grüne,Die Selbstbestimmung der Regionen und Kommunen muss auch in Zukunft fester Bestandteil eines geeinten Europas sein.,2019,grüne_2019
grüne,"Wenn EU und Kommune Hand in Hand arbeiten, kann wirklich etwas für die Bürger*innen verbessert werden.",2019,grüne_2019
grüne,"Beispielsweise EUROPAWAHLPROGRAMM 2019 Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 179 Ermöglichen, was vor Ort am besten gelingt kümmert die EU sich darum, dass grenzüberschreitender Verkehr funktioniert, und die Kommune gestaltet den örtlichen Busfahrplan.",2019,grüne_2019
grüne,"Diese Prozesse müssen ineinandergreifen und funktionieren, denn Europa lebt von der Verständigung und dem Austausch über Grenzen hinweg.",2019,grüne_2019
grüne,So entsteht ein europäisches Gemeinschaftsgefühl.,2019,grüne_2019
grüne,"Bereits jetzt gibt es eine europäische Zusammenarbeit in grenzüberschreitenden Metropolregionen, die Brücken nicht nur zwischen Ländern und Kommunen entstehen lässt, sondern vor allem auch zwischen den Menschen.",2019,grüne_2019
grüne,"Der europäische Gedanke verankert sich in den Köpfen der Bürger*innen, wenn sie die Arbeit der EU in den Kommunen erleben, etwa wenn Straßen oder Gebäude mit Förderprogrammen der EU errichtet werden.",2019,grüne_2019
grüne,"Wir wollen den Kommunen einen einfachen, direkten Zugang zu den Fördermitteln geben. 1 DASEINSVORSORGE VOR PRIVATISIERUNG SCHÜTZEN Eine funktionierende Grundversorgung, also die Bereitstellung von Gütern wie Trinkwasser, aber auch der Zugang zu kulturellen Einrichtungen und schnellem Internet wie auch die Verfügbarkeit von öffentlichen Dienstleistungen wie der Feuerwehr bilden die Basis unseres gesellschaftlichen Zusammenlebens.",2019,grüne_2019
grüne,"Wir wollen nicht, dass beispielsweise das gut funktionierende lokale Wassernetz ein Spekulationsobjekt wird und darunter die Wasserqualität leidet.",2019,grüne_2019
grüne,Eine funktionierende Daseinsvorsorge sichert die Lebensqualität der Bürger*innen und trägt zum sozialen Zusammenhalt bei.,2019,grüne_2019
grüne,"Es macht einen Unterschied, ob sich Bürger*innen bei konkreten Problemen an ihre Gemeinde und an ihre gewählten Vertreter*innen wenden können oder in der Warteschleife einer anonymen Firmenzentrale hängen.",2019,grüne_2019
grüne,Die Europäische Union hat eine doppelte Bedeutung für Kommunalpolitik.,2019,grüne_2019
grüne,Sie darf die kommunale Daseinsvorsorge nicht behindern.,2019,grüne_2019
grüne,"Es wird aber oft übersehen, dass die EU die Kommunen auch vor Liberalisierungsdruck schützen kann.",2019,grüne_2019
grüne,Das wollen wir stärken und ausbauen.,2019,grüne_2019
grüne,"Wo Kommunen und Regionen in eigener Verantwortung über Dienstleistungen der Daseinsvorsorge entscheiden, dürfen ihre Handlungsspielräume nicht eingeschränkt EUROPAS VERSPRECHEN ERNEUERN.",2019,grüne_2019
grüne,"Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 180 Ermöglichen, was vor Ort am besten gelingt werden.",2019,grüne_2019
grüne,Wir schützen die öffentliche Daseinsvorsorge vor Deregulierung und Privatisierung.,2019,grüne_2019
grüne,"Dies gilt auch bei Verhandlungen über EU-Handelsabkommen mit anderen Wirtschaftsräumen, wie CETA mit Kanada oder JEFTA mit Japan.",2019,grüne_2019
grüne,"Wir wollen eindeutige Schutzklauseln gegen neue, zusätzliche Risiken, die soziale Dienstleistungen, die Wasserversorgung oder den Bildungsbereich bedrohen können.",2019,grüne_2019
grüne,"Das größte Risiko geht von möglichen Investoren aus, die aufgrund von Gewinnerwartungen gegen soziale, gesundheits- oder umweltschützende Standards klagen.",2019,grüne_2019
grüne,"Es ist unser Ziel, dass die Europäische Union klare und umfassende Ausnahmen für die kommunale Daseinsvorsorge und für öffentliche und soziale Dienstleistungen schafft.",2019,grüne_2019
grüne,"Sozialen Wohnungsbau unterstützen Bezahlbarer Wohnraum ist in vielen Städten Europas zu einem so knappen Gut geworden, dass Menschen aus innerstädtischen Quartieren verdrängt werden.",2019,grüne_2019
grüne,Das gefährdet den gesellschaftlichen Zusammenhalt.,2019,grüne_2019
grüne,"Die EU muss deshalb dazu beitragen, dass Mieten nicht zum Armutsrisiko wird.",2019,grüne_2019
grüne,"Diesem Ziel läuft eine Einschränkung der EU-Kommission von 2011 zuwider, wonach die Förderung von Sozialwohnungen nur unter ganz bestimmten restriktiven Kriterien wettbewerbskonform und damit erlaubt ist.",2019,grüne_2019
grüne,"Es gibt in den Kommunen aber sehr unterschiedliche Probleme und Lösungsansätze, die nicht nach einem EU-weiten Schema zu bestimmen sind.",2019,grüne_2019
grüne,Diese Einschränkung der EU-Kommission wollen wir aufheben.,2019,grüne_2019
grüne,Europa soll sozialen Wohnungsbau ermöglichen.,2019,grüne_2019
grüne,Er kann zudem aus den Struktur- und Investitionsfonds gefördert werden; die Europäische Investitionsbank unterstützt bereits mit zinsgünstigen Krediten.,2019,grüne_2019
grüne,Diese Programme wollen wir ausbauen und den Zugang für die Kommunen einfacher gestalten.,2019,grüne_2019
grüne,"Wasserversorgung schützen Wir werden uns weiterhin jedem Versuch entgegenstellen, die öffentliche Wasserversorgung zum Investitionsobjekt für internationale Unternehmen zu machen, wie es zum Beispiel im Handelsabkommen mit Japan (JEFTA) vereinbart wurde. 2013 konnten wir an der Seite der Europäischen Bürgerinitiative Right2Water die EUROPAWAHLPROGRAMM 2019 Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 181 Ermöglichen, was vor Ort am besten gelingt Liberalisierungspläne der Europäischen Kommission zurückweisen und eine Ausnahmeregelung für Wasserdienstleistungen im europäischen Vergaberecht durchsetzen.",2019,grüne_2019
grüne,Damit bleiben die Kommunen und Gemeinden zunächst für die öffentliche Daseinsvorsorge bei der Wasserversorgung verantwortlich.,2019,grüne_2019
grüne,Im April 2019 wird die Ausnahmeregelung erneut von der Kommission überprüft.,2019,grüne_2019
grüne,"Wir werden uns dafür starkmachen, dass sie in ihrer jetzigen Form erhalten bleibt.",2019,grüne_2019
grüne,"Energie in Bürgerhand Bürger*innen, Kommunen und Regionen, aber auch regionale Unternehmen und das Handwerk sind entscheidende Akteure der Energiewende.",2019,grüne_2019
grüne,Für eine erfolgreiche und bürgernahe europäische Energie- und Klimapolitik ist ihr Engagement unerlässlich.,2019,grüne_2019
grüne,"Wir wollen verhindern, dass die Chancen allein von Großunternehmen und wenigen finanzstarken Investoren genutzt werden – und den Menschen in den Dörfern und Städten dann ohne Beteiligung Großprojekte vor die Nase gesetzt werden.",2019,grüne_2019
grüne,"Eine Bürger*innen-Energiewende kann monopolistische und oligopolistische wirtschaftliche Machtstrukturen aufbrechen und Kooperativen, Genossenschaften sowie Kommunen und Regionen die Chance eröffnen, selbst über ihre Energieerzeugung zu bestimmen und davon zu profitieren.",2019,grüne_2019
grüne,So könnten bis 2050 rund 264 Millionen Energiebürger*innen 45 Prozent des Strombedarfs der EU decken.,2019,grüne_2019
grüne,Menschen in allen Ländern Europas sollen ihren privat erzeugten Strom ins Netz einspeisen und dafür eine auskömmliche Vergütung erhalten.,2019,grüne_2019
grüne,"Sobald die Netze in Europa grenzüberschreitend ausgebaut sind, soll es so auch möglich werden, dass zum Beispiel griechische Haushalte mit ihrer Solaranlage Strom nach Deutschland exportieren können.",2019,grüne_2019
grüne,Verantwortung für den ÖPNV bei den Kommunen Die Verantwortung für die Organisation des öffentlichen Nahverkehrs (ÖPNV) soll bei Städten und Kommunen bleiben.,2019,grüne_2019
grüne,"Vorgaben für die Erstellung und Veröffentlichung von Nahverkehrsplänen helfen den Bürger*innen nicht, und genauso wenig ist es in ihrem Sinne, wenn die Auftragsvergabe an kommunale Betriebe erschwert wird.",2019,grüne_2019
grüne,Europa sollte sich an dieser Stelle heraushalten.,2019,grüne_2019
grüne,"Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 182 Ermöglichen, was vor Ort am besten gelingt Verordnungsvorschläge der EU-Kommission zur Liberalisierung und Öffnung des Marktes für Verkehrsunternehmen aber zielen in eine andere Richtung.",2019,grüne_2019
grüne,Sie nehmen Kommunen und Regionen dieses wichtige Steuerungselement.,2019,grüne_2019
grüne,"Kommunen und Regionen müssen, zum Beispiel als Betreiber öffentlicher Busbahnhöfe, entscheiden können, inwieweit privaten Busunternehmen der gleiche Zugang wie öffentlichen Verkehrsunternehmen gewährt wird.",2019,grüne_2019
grüne,"Die Rolle der EU muss sich darauf beschränken, Regeln für Transparenz und fairen Wettbewerb bei Großprojekten vorzugeben.",2019,grüne_2019
grüne,"Im Sinne einer nachhaltigen, umfassenden örtlichen und regionalen Mobilitätsstrategie, die die Mobilität von Bürger*innen und den Klimaschutz beachtet, ist eine starke Rolle von Kommunen und Regionen förderlich.",2019,grüne_2019
grüne,"Sparkassen und andere kleine Banken stärken Unsere mittelständische Wirtschaft braucht regional verwurzelte Banken, die die Versorgung ihrer Regionen mit Krediten und Finanzdienstleistungen im Auge haben.",2019,grüne_2019
grüne,"Wir GRÜNEN haben uns im Europaparlament erfolgreich für einfachere Regeln für kleinere, solide Banken eingesetzt.",2019,grüne_2019
grüne,Wir wollen die europäische Finanzmarktgesetzgebung weiter vereinfachen.,2019,grüne_2019
grüne,"Wer über solides Eigenkapital und ein konservatives Geschäftsmodell verfügt, soll bei Meldepflichten und laufender Aufsicht entlastet werden.",2019,grüne_2019
grüne,So stärken wir regionale Banken für die Zukunft.,2019,grüne_2019
grüne,"Das europäische Ausschreibungs- und Vergaberecht fördert Transparenz, es stärkt nicht nur den Binnenmarkt.",2019,grüne_2019
grüne,"Das Verfahren hat sich seit der letzten Reform erheblich verbessert und ermöglicht inzwischen auch die Festlegung von sozialen, ökologischen und ethischen Kriterien.",2019,grüne_2019
grüne,"Das ist ein GRÜNER Erfolg! Es stellt allerdings Kommunen und kleine, lokale Anbieter von Dienstleistungen häufig immer noch vor hohe administrative Herausforderungen und dient zu oft als Sündenbock.",2019,grüne_2019
grüne,Wir wollen deshalb die Schwellenwerte im Vergaberecht erhöhen.,2019,grüne_2019
grüne,"Außerdem wollen wir die aktive Kommunikation der Regeln und ihrer Chancen durch die EU verbessern und auch kleinen, lokalen Anbietern bei Ausschreibungen mit Hinweisen zu den rechtlichen Rahmenbedingungen unter die Arme greifen.",2019,grüne_2019
grüne,Auch Schulungen in den Kommunalverwaltungen können die Steuerungsfähigkeit von Kommunen im Vergabeverfahren stärken.,2019,grüne_2019
grüne,"EUROPAWAHLPROGRAMM 2019 Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 183 Ermöglichen, was vor Ort am besten gelingt Wer GRÜN wählt, stimmt für den Schutz der öffentlichen Daseinsvorsorge europäische Unterstützung im sozialen Wohnungsbau den Schutz unseres Trinkwassers vor Privatisierung öffentlichen Nahverkehr in kommunaler Hand 2 GRENZÜBERSCHREITEND ZUSAMMENLEBEN Das Herz der EU sind ihre Bürger*innen.",2019,grüne_2019
grüne,"Städtepartnerschaften zwischen zwei und mehr Ländern sorgen seit vielen Jahren dafür, dass sich Menschen näherkommen, über Landesgrenzen hinweg Freundschaften und gemeinsame Projekte entstehen und der europäische Gedanke mit Leben gefüllt wird.",2019,grüne_2019
grüne,"Wir wollen sie stärken, ihre Erneuerung wo nötig unterstützen und die europäischen Mittel entsprechend ausbauen.",2019,grüne_2019
grüne,"Programme und Fonds für Kleinprojekte, die die unmittelbare Begegnung europäischer Bürger*innen fördern, wie Erasmus+, Europa für Bürgerinnen und Bürger, Kreatives Europa und der Europäische Sozialfonds (ESF) eröffnen Menschen aus unterschiedlichen EU-Staaten die Chance zu gemeinsamen Aktivitäten und Projekten und helfen somit bei der Herausbildung eines europäischen Gemeinschaftsgefühls.",2019,grüne_2019
grüne,"Für grenzüberschreitende Zusammenarbeit sind die INTERREG- Programme der Europäischen Union wichtige Instrumente, da sie gemeinsame Herausforderungen von EU-Mitgliedstaaten und benachbarten Staaten angehen.",2019,grüne_2019
grüne,"Statt einer Kürzung der Mittel wollen wir die INTERREG-Programme erweitern und setzen uns dafür ein, dass weiterhin auch Regionen, die keine direkte Landgrenze zu Nachbarstaaten haben, förderfähig bleiben.",2019,grüne_2019
grüne,"Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 184 Ermöglichen, was vor Ort am besten gelingt Europa kann und soll die Förderung von Klein- und Begegnungsprojekten mit niedrigschwelligem Ansatz verstärken.",2019,grüne_2019
grüne,"Wir unterstützen den Vorschlag zivilgesellschaftlicher Organisationen und des Europaparlaments, das Programm „Europa für Bürgerinnen und Bürger“, aus dem sich lokale Austauschprojekte finanzieren lassen, auf ein Budget von 1 Euro pro Bürger*in aufzustocken und es damit mehr als zu verdoppeln.",2019,grüne_2019
grüne,Grenzüberschreitende Metropolregionen (Euregios) und Kommunalverbünde (Eurodistrikte) leben diese europäische Zusammenarbeit auf Verwaltungsebene vor.,2019,grüne_2019
grüne,"In der Euregio Maas-Rhein, die sich über die belgische, niederländische und deutsche Grenze hinweg erstreckt, lässt sich beispielsweise schon heute beobachten, dass Kooperation funktioniert.",2019,grüne_2019
grüne,In vielen konkreten Alltagsfragen sind Euregios und Eurodistrikte Vorreiter für transnationale Lösungen.,2019,grüne_2019
grüne,Dafür brauchen sie Flexibilität.,2019,grüne_2019
grüne,"Sie sollen beispielsweise in die Lage versetzt werden, die Trägerschaft von grenzüberschreitenden Einrichtungen wie Kindertagesstätten oder Gesundheitseinrichtungen zu übernehmen und grenzüberschreitenden öffentlichen Nahverkehr zu betreiben.",2019,grüne_2019
grüne,Dieses Engagement darf nicht durch unnötige bürokratische Hürden blockiert werden.,2019,grüne_2019
grüne,"Bisher ist es so, dass Behörden für solche transnationalen Projekte eine parallele Zertifizierung durch die EU sowie die Mitgliedstaaten brauchen.",2019,grüne_2019
grüne,Zudem soll das Prinzip der „einzigen Prüfung“ (Single Audit Principle) angewandt und die Prüfung von Verwendungsnachweisen in die Hände professioneller Auditstellen vor Ort gelegt werden.,2019,grüne_2019
grüne,Mit solchen zentralen Anlaufstellen und einer gebündelten Zertifizierung kann Europa den Verwaltungsaufwand für transnationale Projekte deutlich senken.,2019,grüne_2019
grüne,"Wer GRÜN wählt, stimmt für mehr Möglichkeiten im Bereich der grenzüberschreitenden Zusammenarbeit auf regionaler und kommunaler Ebene weniger Bürokratie bei grenzüberschreitenden Kitas und Gesundheitseinrichtungen EUROPAWAHLPROGRAMM 2019 Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 185 Ermöglichen, was vor Ort am besten gelingt 3 FÖRDERPOLITIK NEU AUSRICHTEN Vielen Bürger*innen offenbart sich die EU durch Förderprogramme, etwa wenn sie in ihrem Dorf Schilder entdecken, auf denen der Hinweis steht, dass Gebäude und Projekte durch Mittel der EU finanziert wurden.",2019,grüne_2019
grüne,"Ein Drittel des EU-Haushalts, rund 53 Milliarden Euro allein für 2018, wird für Förderprogramme verwendet, die überwiegend in regionale oder lokale Projekte fließen.",2019,grüne_2019
grüne,"Diese Struktur- und Kohäsionsfonds sind ein Mittel der EU, um wirtschaftlich schwächere Regionen, beispielsweise durch den Aufbau einer modernen Infrastruktur, zu unterstützen.",2019,grüne_2019
grüne,"Ziel dieser Umverteilung sind der Ausgleich regionaler Unterschiede und die Stärkung des wirtschaftlichen und sozialen Zusammenhalts, sowohl innerhalb der Mitgliedstaaten als auch zwischen ihnen.",2019,grüne_2019
grüne,Die Förderpolitik muss die Vielfalt ländlicher Regionen in Europa abbilden und den Regionen bei der Mittelverwendung möglichst viel Entscheidungsfreiheit lassen.,2019,grüne_2019
grüne,"Die gezielte Stärkung ländlicher Räume ist auch ein wichtiger Beitrag, um den Siedlungsdruck auf die Ballungsräume abzumildern.",2019,grüne_2019
grüne,"Regionalfonds bieten den Regionen die Chance, ihre jeweiligen Herausforderungen zielgerichtet anzugehen.",2019,grüne_2019
grüne,"Eine zentrale Rolle kommt dabei der regionalen Daseinsvorsorge zu, die wir auch in diesem Aspekt besonders fördern wollen.",2019,grüne_2019
grüne,"Wir setzen uns für eine bessere Kombinierbarkeit und Vereinfachung der bestehenden Fördertöpfe auf europäischer, Bundes-, Länder- und regionaler Ebene ein.",2019,grüne_2019
grüne,"Wir treten für ein Europa ein, in dem schwächere Regionen besonders gefördert werden, in dem es lebendige ländliche Räume gibt, die von und mit der Landwirtschaft leben, und Naherholungs-, Industrie- oder Dienstleistungsregionen.",2019,grüne_2019
grüne,"Europa kann durch seine Förderpolitik dazu beitragen, dass Jugendliche ihren Heimatort nicht verlassen, ältere und andere hilfebedürftige Menschen in ihrem Umfeld die Hilfe bekommen, die sie benötigen, und Bäuer*innen im Einklang mit der Natur Landwirtschaft betreiben können.",2019,grüne_2019
grüne,"Dafür brauchen wir eine zielgerichtete Förderung, die sich am sozialen Zusammenhalt, an der Geschlechtergerechtigkeit, der öffentlichen Infrastruktur und ökologischen Zielsetzungen orientiert.",2019,grüne_2019
grüne,"Wir haben uns in der laufenden Förderperiode erfolgreich dafür eingesetzt, dass mehr Mittel für diese Schwerpunkte verwendet werden können.",2019,grüne_2019
grüne,"Europawahlprogramm 2019 BÜNDNIS 90/DIE GRÜNEN 186 Ermöglichen, was vor Ort am besten gelingt Zugang zu Fördermitteln vereinfachen und entbürokratisieren Europäische Fördermittel bieten für Kommunen wie auch für Nichtregierungsorganisationen eine Chance, zusätzliche, innovative Projekte zu entwickeln.",2019,grüne_2019
grüne,Die Beantragung der Mittel ist jedoch oft zu kompliziert.,2019,grüne_2019
grüne,Dadurch werden manche Antragsteller abgeschreckt und gute Projekte nicht verwirklicht.,2019,grüne_2019
grüne,Für die kommende Haushaltsperiode ab 2020 braucht es daher ein Umsteuern.,2019,grüne_2019
grüne,"Der Verwaltungsaufwand der EU-Förderprogramme, insbesondere für Kleinprojekte, muss erheblich reduziert werden.",2019,grüne_2019
grüne,"Bei der Bewilligung und Prüfung von Förderprogrammen sollte überprüft werden, ob die wesentlichen Ziele des Programms erreicht werden.",2019,grüne_2019
grüne,"Wer GRÜN wählt, stimmt für einen vereinfachten Zugang zu EU-Fördermitteln EU-Förderprogramme, die Armut bekämpfen, Natur und Umwelt schützen und den sozialen Zusammenhalt stärken 4 STÄDTEN UND REGIONEN EINE STIMME GEBEN Es ist längst offensichtlich, dass die Umsetzung europäischer Ziele – Umwelt- und Klimaschutz, nachhaltige Stadtentwicklung, Bildung, Armutsbekämpfung und Integration – nur mit aktiver Beteiligung der Kommunen und Regionen sowie zivilgesellschaftlichem Engagement gelingen kann.",2019,grüne_2019
grüne,In vielen Förderprogrammen der EU werden Kommunen unmittelbar einbezogen; eine transnationale Kooperation auf kommunaler Ebene wird häufig ausdrücklich gefördert.,2019,grüne_2019
grüne,"Dies ist auch sinnvoll, da der Binnenmarkt und andere EU-Politikbereiche den Handlungsrahmen von Kommunen und Regionen setzen und bestimmen.",2019,grüne_2019
grüne,"Trotzdem wird die Frage, ob und wie  Ermöglichen, was vor Ort am besten gelingt Kommunen und Regionen oder auch gemeinnützige Organisationen in formelle europäische Entscheidungsprozesse einbezogen werden, oft als innerstaatliche Angelegenheit betrachtet.",2019,grüne_2019
grüne,Dies entspricht aber schon lange nicht mehr ihrer gewachsenen Bedeutung als kulturelle Bezugsebene.,2019,grüne_2019
grüne,"Wir setzen uns dafür ein, dass ihre direkte politische Beteiligung gestärkt wird.",2019,grüne_2019
grüne,"Kommunen und Regionen müssen regelmäßig in Konsultationen, Anhörungen und Feedbacks in Gesetzgebungsverfahren sowie beim Design von Förderprogrammen, die sie betreffen, einbezogen werden.",2019,grüne_2019
grüne,So können sie ihre Expertise eigenständig einbringen.,2019,grüne_2019
grüne,"Ein wichtiger Hebel besteht hier auch in der Stärkung der Rechte des Europäischen Ausschusses der Regionen (AdR), der Versammlung der Regional- und Kommunalvertreter der EU.",2019,grüne_2019
grüne,"Es ist wichtig, dass auch weiterhin bei der Gestaltung und Vergabe von Förderprogrammen das Partnerschaftsprinzip zur Anwendung kommt.",2019,grüne_2019
grüne,"Durch die gesetzlich sichergestellte Einbindung von lokalen und regionalen Behörden und Nichtregierungsorganisationen in der europäischen Förderpolitik kann garantiert werden, dass deren Know-how berücksichtigt wird.",2019,grüne_2019
grüne,"Wer GRÜN wählt, stimmt für ein gesichertes Mitspracherecht von Kommunen, Regionen und Nichtregierungsorganisationen bei europäischen Gesetzgebungsverfahren und Förderprogrammen",2019,grüne_2019
linke,"Wahlprogramm Europawahl 2019 www.europa-nur-solidarisch.de  Für ein solidarisches Europa der Millionen, gegen eine Europäische Union der Millionäre Wir kämpfen für ein soziales Europa, für eine andere Europäische Union, in der alle gut arbeiten und leben können.",2019,linke_2019
linke,"In dem nicht Ungleichheit und Ausbeutung wachsen, sondern der Zusammenhalt.",2019,linke_2019
linke,In dem alle vor Armut geschützt sind.,2019,linke_2019
linke,"Ein Europa, in dem sich nicht große Unternehmen und Reiche vor der Finanzierung des Gemeinwohls drücken können, sondern sich alle an die Regeln einer solidarischen Gesellschaft halten.",2019,linke_2019
linke,"In dem nicht mit den Schultern gezuckt wird, wenn an seinen Grenzen tausende Menschen ertrinken.",2019,linke_2019
linke,"Für ein friedliches Europa, in dem Sicherheit nicht heißt: Wir rüsten auf.",2019,linke_2019
linke,"Für ein Europa, in dem Demokratie nicht dem Markt untergeordnet wird, sondern die Menschen gemeinsam entscheiden, wie sie leben und was sie herstellen wollen.",2019,linke_2019
linke,"Für ein ökologisch gerechtes Europa, in dem unser Klima nicht den Profitinteressen einiger Weniger geopfert wird, sondern wir mit den Lebensgrundlagen so umgehen, dass wir – und die Menschen überall auf der Welt – gut und gesund leben können.",2019,linke_2019
linke,"DIE LINKE steht für die europäische Idee von sozialer Gerechtigkeit, Humanismus und internationaler Solidarität.",2019,linke_2019
linke,DIE LINKE befürwortet ein geeintes Europa.,2019,linke_2019
linke,"Zugleich sind wir überzeugt, dass die derzeitigen EU-Verträge keine taugliche Grundlage für ein soziales, demokratisches, ökologisches und friedliches Europa sind.",2019,linke_2019
linke,"Die Europäische Union ist nicht so, wie wir sie wollen.",2019,linke_2019
linke,Sie entspricht nicht einmal den selbst formulierten Zielen.,2019,linke_2019
linke,Weil Neoliberalismus und Profitstreben in die EU-Verträge eingeschrieben sind.,2019,linke_2019
linke,"Zu oft steht Wettbewerb über dem Bedarf der Bevölkerung, die Freiheit der Unternehmen über der Freiheit der Menschen von Armut und Unsicherheit.",2019,linke_2019
linke,"Die EU hat seit der Wirtschaftskrise vor zehn Jahren nicht dazugelernt, sondern ist noch neoliberaler und autoritärer geworden.",2019,linke_2019
linke,"Statt solidarisch die Krise zu bekämpfen, wurden in den südeuropäischen Ländern Löhne gedrückt, Sozialleistungen gestrichen, öffentliche Einrichtungen und Leistungen den Konzernen zum Fraß vorgeworfen.",2019,linke_2019
linke,Banken und Konzerne sind immer noch unzureichend reguliert.,2019,linke_2019
linke,Zum Zeitpunkt der Europawahl wird Großbritannien die EU voraussichtlich verlassen haben.,2019,linke_2019
